age,job,marital,education,default,balance,housing,loan,contact,duration,campaign,pdays,previous,poutcome,deposit,contact_date
24,blue-collar,single,secondary,1,-203,1,0,unknown,465,3,-1,0,unknown,1,2023-06-12
49,blue-collar,married,primary,0,361,1,0,unknown,513,2,-1,0,unknown,1,2023-06-16
36,blue-collar,married,secondary,0,274,1,0,unknown,686,11,-1,0,unknown,1,2023-06-16
52,retired,divorced,tertiary,0,3687,1,1,unknown,741,4,-1,0,unknown,1,2023-06-16
42,entrepreneur,single,unknown,0,323,0,0,unknown,617,1,-1,0,unknown,1,2023-06-16
36,services,married,secondary,0,981,0,0,unknown,1093,1,-1,0,unknown,1,2023-06-16
36,blue-collar,divorced,secondary,0,638,1,0,unknown,1395,2,-1,0,unknown,1,2023-06-16
48,unemployed,single,tertiary,0,3229,0,0,unknown,1089,1,-1,0,unknown,1,2023-06-16
51,management,single,secondary,0,1610,1,0,unknown,1248,3,-1,0,unknown,1,2023-06-16
51,blue-collar,married,secondary,0,33,0,1,unknown,721,3,-1,0,unknown,1,2023-06-16
46,technician,married,secondary,0,536,1,0,unknown,750,2,-1,0,unknown,1,2023-06-16
37,management,married,tertiary,0,0,0,0,unknown,637,6,-1,0,unknown,1,2023-06-16
36,entrepreneur,married,tertiary,0,3057,0,0,unknown,2769,4,-1,0,unknown,1,2023-06-16
47,management,married,secondary,0,2892,0,0,unknown,556,1,-1,0,unknown,1,2023-06-17
40,technician,divorced,tertiary,0,0,0,0,unknown,522,1,-1,0,unknown,1,2023-06-17
38,student,single,tertiary,0,3316,0,0,unknown,1345,3,-1,0,unknown,1,2023-06-17
40,management,married,secondary,0,106,0,0,unknown,676,2,-1,0,unknown,1,2023-06-17
39,blue-collar,married,primary,0,2303,1,0,unknown,775,3,-1,0,unknown,1,2023-06-17
60,management,married,tertiary,0,3301,0,0,unknown,2621,3,-1,0,unknown,1,2023-06-17
39,self-employed,single,tertiary,0,426,0,0,unknown,1029,1,-1,0,unknown,1,2023-06-18
51,services,divorced,secondary,0,9,0,0,unknown,371,2,-1,0,unknown,1,2023-06-18
27,admin.,married,secondary,0,-97,1,0,unknown,1528,2,-1,0,unknown,1,2023-06-18
41,management,single,tertiary,0,11008,0,0,unknown,1540,1,-1,0,unknown,1,2023-06-18
42,blue-collar,single,primary,0,4930,0,0,unknown,973,1,-1,0,unknown,1,2023-06-18
41,entrepreneur,married,secondary,0,707,0,0,unknown,707,1,-1,0,unknown,1,2023-06-18
33,technician,married,secondary,0,4,1,1,unknown,625,2,-1,0,unknown,1,2023-06-18
46,admin.,married,secondary,0,126,0,0,unknown,1255,1,-1,0,unknown,1,2023-06-18
31,blue-collar,married,secondary,0,671,1,0,unknown,704,4,-1,0,unknown,1,2023-06-18
41,blue-collar,married,primary,0,219,0,1,unknown,1574,3,-1,0,unknown,1,2023-06-18
41,blue-collar,divorced,secondary,0,3622,0,0,unknown,1135,4,-1,0,unknown,1,2023-06-19
55,retired,divorced,secondary,0,1580,0,1,unknown,1007,1,-1,0,unknown,1,2023-06-19
53,technician,married,secondary,0,1319,0,0,unknown,1318,3,-1,0,unknown,1,2023-06-19
55,housemaid,married,primary,0,2152,0,0,unknown,922,2,-1,0,unknown,1,2023-06-19
39,services,married,secondary,0,2843,1,0,unknown,585,1,-1,0,unknown,1,2023-06-19
40,entrepreneur,married,tertiary,1,0,0,0,unknown,952,4,-1,0,unknown,1,2023-06-19
59,retired,married,primary,0,1115,0,0,unknown,834,1,-1,0,unknown,1,2023-06-19
42,blue-collar,single,secondary,0,625,0,0,unknown,651,3,-1,0,unknown,1,2023-06-19
41,blue-collar,married,primary,0,246,0,0,unknown,683,3,-1,0,unknown,1,2023-06-19
27,blue-collar,married,secondary,0,61,1,0,unknown,1012,1,-1,0,unknown,1,2023-06-19
25,blue-collar,single,secondary,0,-191,1,0,unknown,958,7,-1,0,unknown,1,2023-06-19
43,unemployed,married,primary,0,519,0,0,unknown,973,2,-1,0,unknown,1,2023-06-20
44,services,married,secondary,0,522,0,1,unknown,911,1,-1,0,unknown,1,2023-06-20
26,blue-collar,single,secondary,0,-46,1,0,unknown,382,7,-1,0,unknown,1,2023-06-20
52,retired,married,tertiary,0,2269,0,0,unknown,1210,1,-1,0,unknown,1,2023-06-20
54,services,married,unknown,0,386,0,1,unknown,838,1,-1,0,unknown,1,2023-06-20
56,management,married,tertiary,0,0,0,1,unknown,422,1,-1,0,unknown,1,2023-06-20
57,management,married,tertiary,0,9103,0,1,unknown,1098,2,-1,0,unknown,1,2023-06-20
29,blue-collar,single,secondary,0,908,1,0,unknown,1663,1,-1,0,unknown,1,2023-06-20
47,technician,married,tertiary,0,1694,0,1,unknown,560,3,-1,0,unknown,1,2023-06-20
57,management,married,tertiary,0,-92,1,1,unknown,1617,1,-1,0,unknown,1,2023-06-20
40,blue-collar,married,secondary,0,188,1,1,unknown,570,2,-1,0,unknown,1,2023-06-20
46,services,divorced,secondary,0,0,0,0,unknown,1023,3,-1,0,unknown,1,2023-06-20
43,blue-collar,single,secondary,0,740,1,0,unknown,585,2,-1,0,unknown,1,2023-06-20
45,management,married,tertiary,0,655,0,0,unknown,693,3,-1,0,unknown,1,2023-06-20
24,management,married,secondary,0,867,1,0,unknown,546,10,-1,0,unknown,1,2023-06-20
40,blue-collar,married,secondary,0,1009,1,1,unknown,1036,5,-1,0,unknown,1,2023-06-20
38,services,divorced,unknown,0,6360,0,0,unknown,1409,2,-1,0,unknown,1,2023-06-20
36,unemployed,married,tertiary,0,4145,0,0,unknown,988,4,-1,0,unknown,1,2023-06-20
27,blue-collar,single,secondary,1,-27,0,0,unknown,498,2,-1,0,unknown,1,2023-06-23
26,admin.,single,primary,0,-122,1,0,unknown,670,3,-1,0,unknown,1,2023-06-23
43,management,married,tertiary,0,149,1,0,unknown,662,2,-1,0,unknown,1,2023-06-23
25,blue-collar,single,primary,0,52,1,0,unknown,528,2,-1,0,unknown,1,2023-06-24
27,blue-collar,married,tertiary,0,335,1,0,unknown,519,3,-1,0,unknown,1,2023-06-26
30,technician,married,tertiary,0,526,1,1,unknown,677,3,-1,0,unknown,1,2023-06-26
28,admin.,single,secondary,0,-7,0,1,unknown,3183,2,-1,0,unknown,1,2023-06-26
27,blue-collar,married,primary,0,-413,0,1,unknown,422,6,-1,0,unknown,1,2023-06-27
32,admin.,divorced,secondary,0,-241,0,1,unknown,856,2,-1,0,unknown,1,2023-06-27
41,blue-collar,single,secondary,0,75,1,0,unknown,479,9,-1,0,unknown,1,2023-07-01
37,technician,single,tertiary,0,0,0,0,unknown,1135,2,-1,0,unknown,1,2023-07-01
27,technician,single,secondary,0,158,0,0,unknown,650,2,-1,0,unknown,1,2023-07-01
29,services,single,secondary,0,84,0,1,unknown,587,3,-1,0,unknown,1,2023-07-03
33,services,married,secondary,0,114,0,1,unknown,676,1,-1,0,unknown,1,2023-07-03
36,technician,married,primary,0,0,0,0,unknown,584,1,-1,0,unknown,1,2023-07-04
28,blue-collar,single,secondary,0,-127,1,0,cellular,1044,3,-1,0,unknown,1,2023-07-04
55,blue-collar,married,secondary,0,49,1,0,cellular,494,4,-1,0,unknown,1,2023-07-07
51,technician,married,secondary,0,216,0,0,cellular,615,2,-1,0,unknown,1,2023-07-07
39,technician,single,secondary,0,506,1,0,cellular,718,2,-1,0,unknown,1,2023-07-07
42,blue-collar,divorced,primary,0,213,1,0,cellular,434,3,-1,0,unknown,1,2023-07-07
33,services,single,secondary,0,170,0,0,cellular,782,1,-1,0,unknown,1,2023-07-07
36,entrepreneur,divorced,tertiary,0,776,0,1,cellular,722,3,-1,0,unknown,1,2023-07-07
45,technician,married,secondary,0,879,0,0,cellular,621,2,-1,0,unknown,1,2023-07-07
37,self-employed,married,secondary,0,1633,0,0,cellular,629,2,-1,0,unknown,1,2023-07-07
46,unemployed,married,secondary,0,926,0,0,cellular,385,5,-1,0,unknown,1,2023-07-07
32,self-employed,single,tertiary,0,2559,0,0,cellular,889,1,-1,0,unknown,1,2023-07-07
28,technician,single,secondary,0,909,0,1,cellular,532,1,-1,0,unknown,1,2023-07-07
45,admin.,divorced,secondary,0,-176,0,1,cellular,574,1,-1,0,unknown,1,2023-07-07
41,blue-collar,single,secondary,1,1085,1,1,cellular,599,1,-1,0,unknown,1,2023-07-07
59,blue-collar,divorced,primary,0,1265,0,1,cellular,849,1,-1,0,unknown,1,2023-07-07
47,technician,single,secondary,0,-239,1,1,cellular,973,3,-1,0,unknown,1,2023-07-07
31,blue-collar,single,secondary,0,726,0,0,cellular,719,2,-1,0,unknown,1,2023-07-07
31,management,single,tertiary,0,296,0,1,cellular,509,4,-1,0,unknown,1,2023-07-08
33,entrepreneur,married,secondary,0,-627,1,1,cellular,740,1,-1,0,unknown,1,2023-07-08
52,entrepreneur,married,tertiary,1,-468,0,0,cellular,534,1,-1,0,unknown,1,2023-07-08
26,self-employed,single,secondary,0,551,0,0,cellular,531,1,-1,0,unknown,1,2023-07-08
25,technician,single,secondary,0,0,0,1,cellular,634,1,-1,0,unknown,1,2023-07-08
25,blue-collar,married,secondary,0,101,0,1,cellular,460,3,-1,0,unknown,1,2023-07-08
28,blue-collar,single,secondary,0,517,0,1,cellular,681,1,-1,0,unknown,1,2023-07-08
33,entrepreneur,divorced,tertiary,0,37,0,1,cellular,1082,1,-1,0,unknown,1,2023-07-08
45,management,divorced,tertiary,0,854,0,1,cellular,730,1,-1,0,unknown,1,2023-07-08
36,services,married,secondary,0,30,0,1,cellular,716,5,-1,0,unknown,1,2023-07-08
26,blue-collar,single,secondary,1,81,0,1,cellular,803,2,-1,0,unknown,1,2023-07-08
38,technician,married,secondary,0,0,0,0,cellular,635,1,-1,0,unknown,1,2023-07-08
56,blue-collar,single,secondary,0,663,0,1,cellular,819,3,-1,0,unknown,1,2023-07-08
26,admin.,single,secondary,0,102,0,1,cellular,658,2,-1,0,unknown,1,2023-07-08
26,technician,married,secondary,0,370,0,1,cellular,1061,4,-1,0,unknown,1,2023-07-08
25,blue-collar,single,secondary,0,189,0,1,cellular,687,2,-1,0,unknown,1,2023-07-08
26,unemployed,single,secondary,0,111,0,0,cellular,537,1,-1,0,unknown,1,2023-07-09
40,blue-collar,married,primary,0,665,1,0,cellular,781,1,-1,0,unknown,1,2023-07-09
37,admin.,married,primary,0,214,1,0,cellular,645,1,-1,0,unknown,1,2023-07-09
43,blue-collar,single,primary,0,0,0,0,cellular,1242,1,-1,0,unknown,1,2023-07-09
41,services,divorced,tertiary,0,1583,1,0,cellular,662,1,-1,0,unknown,1,2023-07-09
49,blue-collar,married,secondary,0,0,0,1,cellular,625,1,-1,0,unknown,1,2023-07-09
29,admin.,divorced,tertiary,1,0,0,1,cellular,426,3,-1,0,unknown,1,2023-07-09
39,services,divorced,secondary,0,687,1,0,cellular,869,1,-1,0,unknown,1,2023-07-09
38,management,married,tertiary,1,327,1,1,cellular,556,5,-1,0,unknown,1,2023-07-09
26,technician,married,secondary,0,-119,0,1,cellular,359,5,-1,0,unknown,1,2023-07-09
32,management,married,tertiary,0,794,1,1,cellular,1014,1,-1,0,unknown,1,2023-07-09
33,blue-collar,married,primary,0,-191,1,1,cellular,1290,4,-1,0,unknown,1,2023-07-09
31,management,single,tertiary,0,409,0,1,cellular,564,5,-1,0,unknown,1,2023-07-09
49,blue-collar,married,primary,0,3,0,1,cellular,1439,6,-1,0,unknown,1,2023-07-09
27,unemployed,single,primary,0,9,0,1,cellular,919,2,-1,0,unknown,1,2023-07-09
30,blue-collar,single,secondary,0,155,1,1,cellular,1426,3,-1,0,unknown,1,2023-07-09
35,blue-collar,married,secondary,0,1330,0,0,cellular,901,1,-1,0,unknown,1,2023-07-10
26,blue-collar,single,secondary,0,-29,1,0,cellular,998,4,-1,0,unknown,1,2023-07-10
45,entrepreneur,married,unknown,0,3133,1,1,cellular,804,1,-1,0,unknown,1,2023-07-10
34,admin.,married,secondary,0,-33,1,1,cellular,961,1,-1,0,unknown,1,2023-07-10
28,admin.,single,secondary,0,-170,0,1,cellular,720,2,-1,0,unknown,1,2023-07-10
25,blue-collar,single,secondary,0,1243,0,1,cellular,1341,7,-1,0,unknown,1,2023-07-10
30,blue-collar,single,secondary,0,1598,1,0,cellular,634,1,-1,0,unknown,1,2023-07-10
30,services,married,secondary,0,5,0,1,cellular,829,5,-1,0,unknown,1,2023-07-10
47,services,married,secondary,0,367,1,0,cellular,476,4,-1,0,unknown,1,2023-07-10
57,admin.,divorced,secondary,0,658,0,0,cellular,724,1,-1,0,unknown,1,2023-07-10
38,management,married,tertiary,0,1722,1,0,cellular,500,1,-1,0,unknown,1,2023-07-10
54,technician,married,secondary,0,-315,0,1,cellular,2029,1,-1,0,unknown,1,2023-07-10
25,blue-collar,single,primary,0,2483,0,0,cellular,1499,3,-1,0,unknown,1,2023-07-10
30,blue-collar,married,secondary,0,0,1,1,cellular,1399,1,-1,0,unknown,1,2023-07-10
26,management,single,tertiary,0,45,0,0,cellular,1187,3,-1,0,unknown,1,2023-07-10
31,student,married,primary,0,46,1,0,cellular,487,1,-1,0,unknown,1,2023-07-10
29,blue-collar,single,secondary,0,482,0,1,cellular,1097,3,-1,0,unknown,1,2023-07-10
49,blue-collar,married,secondary,0,3728,1,0,cellular,1060,2,-1,0,unknown,1,2023-07-11
60,retired,divorced,secondary,0,1099,0,0,cellular,764,2,-1,0,unknown,1,2023-07-11
60,management,married,tertiary,0,2222,1,0,cellular,1120,2,-1,0,unknown,1,2023-07-11
29,management,single,tertiary,0,983,1,0,cellular,963,2,-1,0,unknown,1,2023-07-11
55,management,divorced,secondary,0,204,1,0,cellular,1973,2,-1,0,unknown,1,2023-07-11
44,admin.,married,secondary,0,1074,1,0,cellular,911,2,-1,0,unknown,1,2023-07-11
47,technician,married,secondary,0,3466,1,0,cellular,853,2,-1,0,unknown,1,2023-07-11
35,admin.,married,secondary,0,-203,1,0,cellular,1649,2,-1,0,unknown,1,2023-07-11
35,entrepreneur,married,secondary,0,2436,0,1,cellular,1397,3,-1,0,unknown,1,2023-07-14
38,technician,married,secondary,0,976,1,0,cellular,766,3,-1,0,unknown,1,2023-07-14
34,entrepreneur,married,tertiary,0,146,1,0,cellular,788,2,-1,0,unknown,1,2023-07-14
50,technician,married,secondary,0,156,0,1,cellular,1130,3,-1,0,unknown,1,2023-07-14
43,admin.,married,tertiary,0,189,1,0,cellular,1062,4,-1,0,unknown,1,2023-07-14
44,admin.,divorced,secondary,0,163,1,0,cellular,1669,2,-1,0,unknown,1,2023-07-14
51,services,divorced,secondary,0,242,0,1,cellular,1336,4,-1,0,unknown,1,2023-07-14
31,technician,married,secondary,0,1173,1,0,cellular,444,3,-1,0,unknown,1,2023-07-14
39,technician,married,tertiary,0,0,1,0,cellular,894,7,-1,0,unknown,1,2023-07-14
59,management,married,tertiary,0,296,0,1,cellular,805,3,-1,0,unknown,1,2023-07-15
25,services,single,secondary,0,333,0,1,cellular,1056,2,-1,0,unknown,1,2023-07-15
58,management,married,tertiary,0,3864,1,0,cellular,815,4,-1,0,unknown,1,2023-07-15
30,entrepreneur,married,primary,0,2686,1,0,cellular,808,3,-1,0,unknown,1,2023-07-15
34,blue-collar,single,primary,0,-109,1,0,cellular,860,4,-1,0,unknown,1,2023-07-15
51,services,divorced,secondary,0,65,0,1,cellular,881,1,-1,0,unknown,1,2023-07-15
60,retired,married,secondary,0,597,0,0,cellular,981,1,-1,0,unknown,1,2023-07-15
51,entrepreneur,married,secondary,0,-799,0,1,cellular,1001,3,-1,0,unknown,1,2023-07-15
37,management,divorced,tertiary,0,1775,0,0,cellular,514,5,-1,0,unknown,1,2023-07-15
30,blue-collar,single,primary,0,0,0,0,cellular,716,3,-1,0,unknown,1,2023-07-15
46,entrepreneur,divorced,secondary,0,-563,0,1,cellular,769,4,-1,0,unknown,1,2023-07-15
29,student,single,tertiary,0,5,0,0,cellular,889,5,-1,0,unknown,1,2023-07-15
27,entrepreneur,married,tertiary,0,139,0,0,cellular,448,5,-1,0,unknown,1,2023-07-15
28,management,single,tertiary,0,0,1,0,cellular,767,5,-1,0,unknown,1,2023-07-16
34,blue-collar,single,secondary,0,855,1,0,cellular,578,1,-1,0,unknown,1,2023-07-16
29,blue-collar,single,unknown,0,694,1,1,cellular,1806,4,-1,0,unknown,1,2023-07-16
27,management,single,tertiary,0,151,1,0,cellular,496,1,-1,0,unknown,1,2023-07-16
26,technician,single,secondary,0,354,0,0,cellular,586,1,-1,0,unknown,1,2023-07-16
36,management,married,tertiary,0,673,1,0,cellular,689,1,-1,0,unknown,1,2023-07-16
44,blue-collar,married,primary,0,1265,1,0,cellular,555,1,-1,0,unknown,1,2023-07-16
39,blue-collar,married,tertiary,0,597,0,0,cellular,686,6,-1,0,unknown,1,2023-07-16
30,technician,married,secondary,0,-393,1,1,cellular,435,1,-1,0,unknown,1,2023-07-16
31,unemployed,divorced,tertiary,0,256,1,0,cellular,873,2,-1,0,unknown,1,2023-07-16
56,blue-collar,married,primary,0,0,1,0,cellular,1222,1,-1,0,unknown,1,2023-07-16
29,blue-collar,married,secondary,0,2870,1,0,cellular,988,1,-1,0,unknown,1,2023-07-16
43,blue-collar,married,secondary,0,184,0,1,cellular,1019,11,-1,0,unknown,1,2023-07-16
32,blue-collar,married,secondary,0,1905,1,0,cellular,709,2,-1,0,unknown,1,2023-07-16
30,admin.,single,secondary,0,-36,0,0,cellular,561,9,-1,0,unknown,1,2023-07-16
40,blue-collar,married,secondary,0,-839,1,1,cellular,1018,2,-1,0,unknown,1,2023-07-16
42,services,married,secondary,0,3465,1,1,cellular,1039,2,-1,0,unknown,1,2023-07-16
27,student,married,secondary,0,119,1,0,cellular,781,2,-1,0,unknown,1,2023-07-16
35,management,married,tertiary,0,36,0,1,cellular,1656,5,-1,0,unknown,1,2023-07-16
35,housemaid,married,primary,0,113,1,0,cellular,923,2,-1,0,unknown,1,2023-07-17
32,blue-collar,single,secondary,0,118,1,0,cellular,1275,1,-1,0,unknown,1,2023-07-17
39,technician,married,secondary,0,251,1,0,cellular,342,2,-1,0,unknown,1,2023-07-17
31,blue-collar,divorced,secondary,0,-277,1,0,telephone,1008,2,-1,0,unknown,1,2023-07-17
26,services,single,secondary,0,-189,0,1,cellular,538,2,-1,0,unknown,1,2023-07-17
42,management,married,tertiary,0,4,1,0,cellular,795,1,-1,0,unknown,1,2023-07-17
27,services,single,secondary,0,1820,1,0,cellular,1027,1,-1,0,unknown,1,2023-07-17
33,self-employed,divorced,secondary,0,1904,1,0,cellular,1584,2,-1,0,unknown,1,2023-07-17
51,blue-collar,married,primary,0,201,1,0,cellular,582,2,-1,0,unknown,1,2023-07-17
33,admin.,married,secondary,0,0,1,0,telephone,1448,7,-1,0,unknown,1,2023-07-17
30,technician,single,tertiary,0,178,0,0,cellular,656,3,-1,0,unknown,1,2023-07-17
52,housemaid,married,primary,0,3798,1,0,cellular,1208,1,-1,0,unknown,1,2023-07-17
42,blue-collar,divorced,primary,0,301,1,0,cellular,1175,2,-1,0,unknown,1,2023-07-17
31,management,divorced,tertiary,0,294,1,0,cellular,536,5,-1,0,unknown,1,2023-07-17
27,services,married,secondary,0,0,1,0,cellular,991,5,-1,0,unknown,1,2023-07-17
44,blue-collar,single,secondary,0,292,0,1,cellular,1153,4,-1,0,unknown,1,2023-07-17
40,entrepreneur,divorced,secondary,0,2998,1,0,cellular,623,3,-1,0,unknown,1,2023-07-18
46,housemaid,divorced,primary,0,2084,1,0,cellular,1081,2,-1,0,unknown,1,2023-07-18
32,services,divorced,secondary,0,454,1,0,cellular,978,1,-1,0,unknown,1,2023-07-18
56,technician,divorced,secondary,0,179,0,0,cellular,536,1,-1,0,unknown,1,2023-07-18
33,blue-collar,married,secondary,0,661,1,0,cellular,968,1,-1,0,unknown,1,2023-07-18
33,blue-collar,married,secondary,0,89,1,0,cellular,278,2,-1,0,unknown,1,2023-07-18
32,self-employed,married,primary,0,102,1,0,cellular,560,1,-1,0,unknown,1,2023-07-18
41,blue-collar,divorced,primary,0,138,1,0,cellular,640,3,-1,0,unknown,1,2023-07-18
31,admin.,single,secondary,0,622,0,0,cellular,420,1,-1,0,unknown,1,2023-07-18
30,admin.,divorced,secondary,0,10,1,0,cellular,658,2,-1,0,unknown,1,2023-07-18
34,admin.,divorced,secondary,0,-251,0,0,cellular,641,1,-1,0,unknown,1,2023-07-18
43,entrepreneur,married,secondary,0,104,1,0,cellular,635,3,-1,0,unknown,1,2023-07-18
28,blue-collar,married,secondary,0,173,0,0,cellular,588,7,-1,0,unknown,1,2023-07-18
32,admin.,divorced,secondary,0,-46,0,1,cellular,1373,4,-1,0,unknown,1,2023-07-18
31,blue-collar,divorced,secondary,0,0,1,1,cellular,913,4,-1,0,unknown,1,2023-07-18
35,entrepreneur,single,tertiary,0,145,1,0,cellular,799,2,-1,0,unknown,1,2023-07-18
31,management,married,tertiary,0,325,1,0,cellular,1139,2,-1,0,unknown,1,2023-07-18
25,services,single,secondary,0,2311,0,1,cellular,1105,2,-1,0,unknown,1,2023-07-21
56,retired,divorced,tertiary,0,158,0,1,cellular,854,1,-1,0,unknown,1,2023-07-21
47,technician,married,secondary,0,1981,1,0,cellular,919,2,-1,0,unknown,1,2023-07-21
39,management,married,tertiary,0,1423,1,0,telephone,733,3,-1,0,unknown,1,2023-07-21
51,management,married,tertiary,0,2455,1,0,cellular,553,1,-1,0,unknown,1,2023-07-21
54,technician,divorced,secondary,0,859,0,1,cellular,710,1,-1,0,unknown,1,2023-07-21
58,retired,married,unknown,0,9004,0,0,cellular,891,4,-1,0,unknown,1,2023-07-21
42,unemployed,married,unknown,0,970,1,0,telephone,691,10,-1,0,unknown,1,2023-07-21
56,services,married,primary,0,486,0,1,telephone,1877,1,-1,0,unknown,1,2023-07-21
55,housemaid,married,secondary,0,127,1,0,telephone,1130,8,-1,0,unknown,1,2023-07-21
26,blue-collar,single,primary,0,409,1,0,cellular,577,2,-1,0,unknown,1,2023-07-21
40,admin.,single,secondary,0,664,0,0,cellular,1342,2,-1,0,unknown,1,2023-07-21
26,technician,single,secondary,0,223,0,1,cellular,1002,3,-1,0,unknown,1,2023-07-21
35,management,single,tertiary,0,-324,0,1,cellular,985,11,-1,0,unknown,1,2023-07-21
34,services,single,secondary,0,-30,0,0,cellular,1360,3,-1,0,unknown,1,2023-07-21
41,management,single,tertiary,0,1253,0,0,cellular,1134,5,-1,0,unknown,1,2023-07-21
44,management,married,primary,0,4758,1,0,cellular,712,6,-1,0,unknown,1,2023-07-22
33,management,single,tertiary,0,30,1,0,cellular,1077,1,-1,0,unknown,1,2023-07-22
36,management,divorced,tertiary,0,81,0,1,cellular,560,1,-1,0,unknown,1,2023-07-22
38,technician,married,secondary,0,0,1,0,cellular,1545,1,-1,0,unknown,1,2023-07-22
35,technician,married,tertiary,0,328,1,0,cellular,654,2,-1,0,unknown,1,2023-07-22
41,technician,single,tertiary,0,145,0,0,cellular,1833,2,-1,0,unknown,1,2023-07-22
41,management,divorced,unknown,0,465,1,0,cellular,1508,1,-1,0,unknown,1,2023-07-22
28,blue-collar,married,secondary,0,751,1,0,cellular,598,5,-1,0,unknown,1,2023-07-22
26,services,married,secondary,0,-379,1,1,cellular,1237,7,-1,0,unknown,1,2023-07-22
39,blue-collar,single,secondary,0,0,0,0,cellular,864,4,-1,0,unknown,1,2023-07-22
25,admin.,married,unknown,0,349,1,0,cellular,1037,8,-1,0,unknown,1,2023-07-22
37,admin.,married,secondary,0,1110,1,0,telephone,802,11,-1,0,unknown,1,2023-07-22
25,management,married,secondary,0,2228,1,0,cellular,754,1,-1,0,unknown,1,2023-07-23
46,management,divorced,tertiary,0,2166,1,0,cellular,870,1,-1,0,unknown,1,2023-07-23
25,blue-collar,single,secondary,0,-247,1,0,cellular,633,1,-1,0,unknown,1,2023-07-23
28,technician,single,tertiary,0,-123,0,1,cellular,690,1,-1,0,unknown,1,2023-07-23
33,services,divorced,secondary,0,44,0,1,cellular,529,1,-1,0,unknown,1,2023-07-23
32,management,single,secondary,0,131,1,1,cellular,1152,2,-1,0,unknown,1,2023-07-23
